SEQN,GREF_AFR,GREF_AMR,GREF_EAS,GREF_EUR,GREF_SAS,GREF_entropy,GREF_major_superpop,GREF_LABEL
34556,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34557,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34559,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34561,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34562,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34563,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34564,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34565,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34566,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34569,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34571,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34572,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34573,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34574,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34575,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34578,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34579,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34581,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34583,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34584,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34586,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34590,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34591,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34593,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34594,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34595,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34599,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34602,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34603,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34604,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34606,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34607,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34608,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34609,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34612,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34613,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34614,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34615,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34617,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
34619,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34621,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34623,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34624,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34625,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34627,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34628,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34630,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34631,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34633,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34634,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34635,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34637,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34638,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34640,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34641,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34642,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34643,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34644,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34647,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34649,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34650,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34653,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34656,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34661,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34662,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34663,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34665,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34667,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34669,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34671,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34672,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34674,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34675,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34677,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34681,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34683,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34684,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34685,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34687,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34689,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34690,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34692,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34696,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34697,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34699,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34700,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34703,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34704,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34705,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34707,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34710,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34711,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34712,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34713,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34714,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
34715,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34716,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34717,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34718,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34719,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34720,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34722,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34723,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34724,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34726,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34727,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34728,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34731,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34733,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34734,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34735,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34737,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34739,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34740,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34742,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34743,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34744,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34745,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34747,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34748,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34750,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34751,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34753,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34754,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34756,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34757,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34759,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34760,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34761,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34762,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34763,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34766,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34768,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34769,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34770,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34771,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34774,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34775,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34776,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34777,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34780,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34781,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34782,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34783,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34784,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34786,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34787,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34788,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34789,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34792,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34793,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34794,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34795,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34796,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34797,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34798,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34799,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34803,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34805,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34807,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34808,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34811,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34812,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34813,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34814,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34815,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34817,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34818,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34820,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34821,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34822,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34824,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34825,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34827,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34828,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34831,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34832,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
34834,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34835,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34837,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34838,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34839,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34841,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34842,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34844,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34845,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34846,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34848,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34849,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34850,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34851,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34854,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34855,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34856,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34857,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34858,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34860,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34862,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34863,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34864,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34865,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34866,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34868,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
34869,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34870,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34871,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34873,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34875,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34877,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34879,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34880,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34881,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34882,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34884,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34885,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34886,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34887,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34888,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34889,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34892,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34893,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34897,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34899,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34901,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34902,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34904,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34908,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34910,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34911,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34912,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34913,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34914,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34915,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34917,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34918,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34919,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34925,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34927,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34928,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34929,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34933,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34934,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34935,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34937,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34938,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34941,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34945,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34946,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34947,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34950,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34951,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34952,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34953,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34954,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34955,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34956,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34960,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34961,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34962,0.1,0.1,0.35,0.2,0.25,1.4964159349401391,EAS,Other/Multi
34965,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34966,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34970,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34971,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34973,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34974,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34975,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34977,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34979,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34980,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34982,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34984,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34985,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34986,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34987,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34989,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34991,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34992,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34993,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
34994,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
34995,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
34997,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34998,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
34999,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
35001,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
35002,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35003,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
35004,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35006,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
35007,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
35008,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35010,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35012,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35015,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35017,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
35018,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
35019,0.05,0.85,0.0,0.1,0.0,0.5181862130502128,AMR,Mexican American
35021,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
35022,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35023,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
35024,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35025,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
35027,0.1,0.5,0.05,0.35,0.0,1.094056456831614,AMR,Other Hispanic
35029,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35034,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
35035,0.9,0.02,0.0,0.08,0.0,0.3751232157452671,AFR,Non-Hispanic Black
35036,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35038,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
35040,0.03,0.05,0.0,0.9,0.02,0.4280482747979055,EUR,Non-Hispanic White
